SaleID,ProductID,Quantity,UnitPrice,TotalPrice
2654,38787,5,7322.75,36613.75
9074,31439,5,4906.76,24533.8
17106,20750,2,23137.96,46275.92
6117,33709,4,647.04,2588.16
15293,8499,4,129.67,518.68
8865,21013,2,999.2,1998.4
38370,8288,1,7130.05,7130.05
12966,17250,2,135.63,271.26
39344,33949,5,53.05,265.25
2506,15280,5,889.12,4445.6
31859,18157,1,29.6,29.6
34704,25955,1,164.45,164.45
35462,11372,3,1849.91,5549.73
40675,17166,5,1155.97,5779.85
17538,39651,2,190.75,381.5
39386,44375,1,2601.05,2601.05
2700,44532,3,6148.55,18445.65
49117,10872,4,828.39,3313.56
25764,46883,5,1415.46,7077.3
47280,2479,2,16213.63,32427.26
1512,37572,3,1650.96,4952.88
46063,2300,1,4732.31,4732.31
36825,29868,3,125.73,377.19
47994,17079,4,1696.05,6784.2
48415,2723,4,2276.62,9106.48
26876,34898,5,258.19,1290.95
39578,39103,5,36.68,183.4
4541,26948,1,109.88,109.88
33705,43615,3,7.29,21.87
28546,37028,4,508.64,2034.56
41436,19609,3,322.48,967.44
38491,10883,5,11860.01,59300.05
7501,27014,2,11847.61,23695.22
34204,5688,1,19.33,19.33
4821,27750,5,48.12,240.6
13714,18456,3,6005.49,18016.47
29529,20357,4,686.94,2747.76
13300,45323,1,239.27,239.27
7052,16192,1,669.87,669.87
46449,20852,5,11321.38,56606.9
21328,23358,4,26746.21,106984.84
42026,22267,2,6983.5,13967
6348,5408,1,172.08,172.08
20329,17904,5,100.62,503.1
13817,13558,3,103.99,311.97
2798,18637,3,88.46,265.38
43483,14140,5,75.26,376.3
44603,27277,2,71.88,143.76
41482,34823,3,271.16,813.48
31074,27139,3,2090.37,6271.11
40947,9379,2,122.27,244.54
38460,44017,3,4934.61,14803.83
24879,40574,5,840.52,4202.6
12003,22157,1,4650.01,4650.01
193,47867,5,7898.27,39491.35
23796,8229,1,22055.44,22055.44
47540,659,5,964.34,4821.7
39210,48970,2,2311.88,4623.76
10311,37255,3,1174.98,3524.94
14559,48963,5,1666.97,8334.85
27627,48821,5,12168.71,60843.55
10891,40309,1,284.73,284.73
42191,47178,2,376.17,752.34
26325,46634,5,8563.78,42818.9
49986,44818,1,775.19,775.19
47698,38344,5,24587.47,122937.35
41719,30209,5,54.35,271.75
18766,45694,5,313.16,1565.8
44072,8200,4,5283.3,21133.2
43682,34154,4,371.3,1485.2
31705,18093,2,199.38,398.76
23169,32384,4,27364.05,109456.2
4213,29459,3,174.5,523.5
21667,338,3,456.85,1370.55
22852,7347,5,6762.46,33812.3
36523,23025,1,7200.68,7200.68
12990,47089,5,2318.19,11590.95
12199,31769,4,2670.25,10681
22807,41710,3,22.59,67.77
10091,22225,2,23238.84,46477.68
47682,35377,1,88.58,88.58
12436,36383,1,506.6,506.6
35862,39859,5,21001.66,105008.3
43482,48395,3,128.31,384.93
38865,11844,5,351.18,1755.9
31283,30366,1,124.99,124.99
4145,4057,5,298.74,1493.7
22375,23297,1,2091.61,2091.61
43455,1193,1,12801.49,12801.49
16838,48251,3,9581.13,28743.39
14362,15205,3,477.01,1431.03
48782,49275,5,21525.83,107629.15
33723,13,5,40645.72,203228.6
40102,17477,2,33581.83,67163.66
45737,25339,1,4742.12,4742.12
2600,24165,2,224.1,448.2
16911,12577,3,3404.96,10214.88
8763,22949,2,209.01,418.02
7956,14771,5,181.84,909.2
7778,8623,3,80.78,242.34
33453,7586,5,7310.42,36552.1
18883,2044,1,24049.41,24049.41
9773,35353,1,6456.58,6456.58
34706,29398,4,8309.86,33239.44
47755,4906,1,12545.36,12545.36
26682,31645,4,1317.84,5271.36
28640,27907,3,3093.31,9279.93
45762,34602,5,7.24,36.2
5416,10196,4,18008.77,72035.08
26158,11521,1,43.11,43.11
20446,21467,5,1617.77,8088.85
48356,6978,3,585,1755
40536,21944,2,1359.1,2718.2
12139,21254,5,340.78,1703.9
21689,14706,2,17581.7,35163.4
14622,36461,5,1861.05,9305.25
9483,6519,5,5550.99,27754.95
7936,28616,3,16697.21,50091.63
20368,42894,4,45434.72,181738.88
3402,48406,2,6373.35,12746.7
38723,16071,1,1863.49,1863.49
19081,19902,2,27299.77,54599.54
49317,17197,5,2228.23,11141.15
45416,22410,4,17235.03,68940.12
28721,16810,1,2233.52,2233.52
21137,40531,3,196.69,590.07
8522,49041,1,269.3,269.3
13780,23793,1,2306.65,2306.65
8723,19913,4,2183.44,8733.76
10330,43593,1,339.81,339.81
39735,42379,2,7476.08,14952.16
33760,15636,1,17784.92,17784.92
30464,3027,2,214.24,428.48
25050,3617,1,14520.89,14520.89
41137,42599,2,81.29,162.58
13160,14206,2,7194.02,14388.04
14407,39926,1,6670.09,6670.09
8648,25716,2,9111.34,18222.68
40847,34111,1,9197.66,9197.66
12499,44924,1,2421.69,2421.69
30986,15819,2,20210.4,40420.8
4138,43469,3,32386.97,97160.91
18289,42824,4,2640.19,10560.76
32032,3694,3,20779.86,62339.58
32165,25398,3,5656.22,16968.66
8675,14055,3,2303.7,6911.1
40746,11289,2,457.28,914.56
37874,46304,3,848.88,2546.64
34469,40849,2,87.91,175.82
4009,12901,1,16754.43,16754.43
46461,41924,4,2497.13,9988.52
24775,31174,3,17.08,51.24
38727,24874,5,24454.56,122272.8
47996,16545,3,1357.07,4071.21
44955,11817,5,78.45,392.25
24047,40015,4,131.66,526.64
25745,11898,5,168.76,843.8
28347,3989,1,2186.68,2186.68
5855,14269,4,1517.27,6069.08
21941,19306,5,21469.15,107345.75
14294,80,1,110.8,110.8
26148,12392,5,1931.12,9655.6
14858,36226,4,1595.73,6382.92
12169,5143,5,2363.64,11818.2
46864,8245,2,375.54,751.08
48048,48616,3,1699.02,5097.06
20483,27437,4,17920.73,71682.92
21090,9301,2,8.18,16.36
19873,27954,4,7.1,28.4
24275,38944,2,1200.07,2400.14
39944,40439,4,2247.78,8991.12
23080,23275,5,2096.55,10482.75
36443,47828,1,178.09,178.09
23436,13658,2,80.08,160.16
5452,35418,1,11796.23,11796.23
44516,34032,5,25881.73,129408.65
3456,28514,2,20377.42,40754.84
44069,1934,4,6182.85,24731.4
19212,36877,2,8279.14,16558.28
20425,3442,5,10474.49,52372.45
5697,48658,1,390.85,390.85
41207,19071,1,98.9,98.9
30404,20761,4,374.86,1499.44
13181,48788,5,36.82,184.1
18761,29471,3,3165.08,9495.24
26068,33610,2,1382.19,2764.38
49967,36228,5,798.41,3992.05
17643,23084,5,6367.05,31835.25
30618,14183,5,5111.55,25557.75
19225,4566,3,2893.74,8681.22
40481,225,1,1618.35,1618.35
21974,25514,2,553.6,1107.2
23796,28527,1,12861.04,12861.04
37306,27173,3,794.85,2384.55
46771,8298,4,4832.49,19329.96
16316,13953,1,301.64,301.64
40270,43207,1,73.22,73.22
7520,1679,2,2005.01,4010.02
32497,33860,4,67.81,271.24
41641,23527,4,372.5,1490
39600,34767,4,1611.05,6444.2
15068,16956,1,15789.66,15789.66
37836,45723,4,4280.87,17123.48
2004,41998,5,53.3,266.5
2800,42032,5,21134.9,105674.5
47779,21403,4,2140.42,8561.68
1140,13001,3,840.74,2522.22
14311,29035,4,1705.13,6820.52
32018,15622,4,13063.24,52252.96
35773,4240,4,32345.16,129380.64
29246,5872,4,5516.19,22064.76
36938,18719,2,11378.77,22757.54
46246,7955,4,2050.3,8201.2
7640,22320,1,170.12,170.12
48809,46903,3,398.48,1195.44
1580,19909,2,143.89,287.78
980,13861,5,29824.24,149121.2
39854,28775,4,1109.21,4436.84
16911,14627,5,9654.07,48270.35
23586,40523,2,4576.55,9153.1
28836,13164,4,42.47,169.88
31622,26290,2,2035.4,4070.8
3294,33873,4,1208.71,4834.84
11451,25712,5,156.42,782.1
19139,16827,1,44443.83,44443.83
7728,11759,3,62.44,187.32
45761,16888,5,16666.63,83333.15
12168,16978,5,1269.15,6345.75
46483,39422,4,20818.57,83274.28
5741,47029,4,23.59,94.36
3336,13276,3,17324.94,51974.82
28830,26414,3,2194.64,6583.92
29165,319,2,102.95,205.9
3519,45831,4,116.69,466.76
35298,27087,3,15070.15,45210.45
22012,21618,1,14198.3,14198.3
5065,13934,5,4215.79,21078.95
48445,26638,4,17807.4,71229.6
21135,4609,1,1719.59,1719.59
27,33177,3,110.49,331.47
26681,37711,4,7719.94,30879.76
2175,34116,1,765.8,765.8
26650,27379,1,1535.35,1535.35
12412,34682,4,78,312
28933,49530,3,185.56,556.68
22705,4060,3,21475.14,64425.42
25767,34861,5,39.52,197.6
40613,26046,5,26094.5,130472.5
31684,28345,4,11716.46,46865.84
46221,14077,4,62.65,250.6
24421,35714,2,1032.86,2065.72
22643,35622,4,5269.31,21077.24
26139,37235,3,15013.63,45040.89
32803,41721,1,2966.18,2966.18
1131,1878,5,23875.34,119376.7
4491,1387,2,5752.62,11505.24
23275,25159,5,9850.74,49253.7
7427,48911,4,442.6,1770.4
30126,13412,2,205.97,411.94
40937,8946,2,1689.27,3378.54
4819,29924,2,1438.36,2876.72
3528,48211,3,7780.14,23340.42
17716,652,2,13383.09,26766.18
15653,40756,2,20739.87,41479.74
32562,19748,4,409.26,1637.04
35167,10203,2,549.61,1099.22
42626,33403,2,99.69,199.38
6358,38576,5,14021.75,70108.75
16368,16987,1,1865.34,1865.34
43199,17613,4,18858.78,75435.12
13452,37989,2,401.66,803.32
27410,34730,4,1037.84,4151.36
21270,19147,1,562.64,562.64
36908,20537,5,100.58,502.9
41500,39132,4,22.21,88.84
28612,7411,4,104.76,419.04
38691,9171,2,1744.72,3489.44
13225,23782,2,2124.43,4248.86
31059,24673,1,12203.76,12203.76
37246,324,4,17920.22,71680.88
8664,29380,3,24212.66,72637.98
13088,490,2,24480.23,48960.46
42496,35905,5,751.55,3757.75
12711,22138,1,20915.65,20915.65
19707,13880,2,31.12,62.24
8232,49549,2,2442.43,4884.86
26027,2759,1,1796.96,1796.96
41598,46193,4,1223.68,4894.72
31317,37855,4,193.1,772.4
27575,25094,4,10249.75,40999
46184,29517,5,12226.9,61134.5
21808,39554,4,22753.32,91013.28
49072,21193,1,97.2,97.2
11454,22138,3,20915.65,62746.95
40786,6860,3,1031.76,3095.28
29548,31382,2,467.28,934.56
14178,25585,1,474.17,474.17
39901,39755,3,20823.88,62471.64
712,28031,2,32.82,65.64
44786,48378,3,2506.27,7518.81
3364,7818,2,172.19,344.38
40868,13848,3,1999.43,5998.29
5828,44999,4,211.59,846.36
2022,17579,2,589.91,1179.82
26128,15131,3,24561.92,73685.76
12753,2585,4,46.16,184.64
10601,42091,2,23625.38,47250.76
29935,17874,2,19596.93,39193.86
29954,20180,2,852.73,1705.46
18847,32766,3,149.08,447.24
32426,27081,4,467.24,1868.96
34659,14919,3,10086.76,30260.28
29207,5289,5,2008.71,10043.55
22671,14111,1,156.76,156.76
19750,11574,3,2412.91,7238.73
21066,44987,3,110.66,331.98
5270,40082,5,353.23,1766.15
13129,42682,1,2152.09,2152.09
8249,29513,3,967.95,2903.85
5479,40867,2,4960.41,9920.82
33938,48390,3,17965.31,53895.93
21920,33826,3,1982.19,5946.57
12311,23756,2,597.56,1195.12
47680,35913,1,15.73,15.73
41826,36267,3,797.71,2393.13
17003,18396,5,157.91,789.55
30251,6942,2,1834.97,3669.94
17115,2137,3,328.65,985.95
24792,44258,5,459.42,2297.1
16357,49870,2,22811.54,45623.08
44583,7115,5,12815.01,64075.05
49676,29070,4,2649.38,10597.52
47582,15243,3,523.54,1570.62
23436,5434,3,19760.58,59281.74
41424,9285,5,2086.91,10434.55
18390,8147,3,902.26,2706.78
30370,29846,3,41948.06,125844.18
47472,32440,2,195.96,391.92
14981,9644,2,933.38,1866.76
32541,34058,1,21.74,21.74
45887,3649,4,6131.81,24527.24
44540,19929,3,2609.22,7827.66
2704,2958,5,2146.64,10733.2
31020,11898,5,168.76,843.8
12100,28873,2,13474.08,26948.16
30960,42748,1,962.25,962.25
45682,10650,5,2770.61,13853.05
17083,15248,5,143.24,716.2
33801,937,5,1074.69,5373.45
6514,45906,5,2373.46,11867.3
12885,41921,5,26.74,133.7
19649,20026,1,2132.29,2132.29
6150,40511,1,11070.54,11070.54
19455,8988,3,410,1230
26145,1452,2,22874.05,45748.1
48970,20351,1,282.56,282.56
32819,9394,4,18863.36,75453.44
46349,4160,3,2921.1,8763.3
22921,26630,3,2103.26,6309.78
37129,8846,5,20515.04,102575.2
16139,35880,1,20943.19,20943.19
43945,24138,2,1850.62,3701.24
19468,16834,2,7256.66,14513.32
22604,10678,4,9326.96,37307.84
6723,9006,1,58.63,58.63
47699,46408,1,2077.16,2077.16
10172,24173,5,266.62,1333.1
45208,33984,1,152.06,152.06
15383,34949,2,104.24,208.48
3366,48727,4,12037.31,48149.24
34366,24255,2,6403.73,12807.46
40566,46046,1,7885.94,7885.94
23629,27788,3,5765.54,17296.62
21270,43825,1,120.79,120.79
18400,2923,4,5805.57,23222.28
21762,23132,1,18262.83,18262.83
33567,3468,2,90.96,181.92
15142,26076,2,143.28,286.56
7510,15683,1,19835.69,19835.69
26589,49964,3,185.3,555.9
45306,4605,5,7793.92,38969.6
19312,38420,2,2640.72,5281.44
15952,28595,3,1476.48,4429.44
38377,49066,2,2366.52,4733.04
3486,13746,4,2930.39,11721.56
4813,36698,3,26032.37,78097.11
20193,37558,4,7874.23,31496.92
34511,27979,3,21700.86,65102.58
44424,22490,3,11253.98,33761.94
3546,24269,4,1418.56,5674.24
32280,36314,3,566.46,1699.38
16831,37225,1,2027.46,2027.46
15847,26032,2,383.01,766.02
22483,30950,4,25951.72,103806.88
15297,13821,4,6825.04,27300.16
20591,10968,1,402.26,402.26
33115,13166,1,1159.15,1159.15
39755,46532,2,45095.93,90191.86
28629,12000,5,750.38,3751.9
8030,32843,2,131.03,262.06
16013,44037,3,232.78,698.34
27293,28679,3,4079.71,12239.13
47022,49640,1,4695.17,4695.17
28795,448,2,719.26,1438.52
48957,39716,1,1535.02,1535.02
6166,28708,3,2661.47,7984.41
13515,975,5,35193.13,175965.65
13583,38837,3,2937.56,8812.68
5006,12839,1,97.35,97.35
23635,8726,4,60.36,241.44
1547,34219,1,3829.28,3829.28
2332,48422,4,39302.72,157210.88
42146,3501,1,2066.39,2066.39
28320,12562,3,1430.92,4292.76
29276,9351,5,41882.59,209412.95
3883,24308,2,2482.13,4964.26
5893,23193,3,174.95,524.85
7476,34066,2,18837.6,37675.2
11067,21399,2,3622.13,7244.26
38297,27616,3,2464.87,7394.61
12290,22377,3,7580.22,22740.66
9270,31566,2,374.11,748.22
20832,22136,4,23120.17,92480.68
30346,26819,3,26.17,78.51
32185,14745,1,12268.78,12268.78
37767,49506,2,35977.38,71954.76
24928,9928,1,12337.98,12337.98
26143,29287,2,4773.95,9547.9
22346,49385,1,13327.74,13327.74
30815,10814,4,192.76,771.04
17617,5409,5,257.84,1289.2
35362,21011,4,35.45,141.8
12242,20773,4,5767.89,23071.56
28900,6789,2,2269.55,4539.1
20716,45058,1,6656.48,6656.48
22778,38507,3,572.12,1716.36
44665,2704,5,169.2,846
24790,28866,4,5585.27,22341.08
5162,43139,2,35093.79,70187.58
16309,13788,3,28359.46,85078.38
21280,12719,3,19119.19,57357.57
19024,13369,1,385.44,385.44
31158,48730,1,11321.94,11321.94
37546,20664,2,6847.01,13694.02
49399,17668,4,380.93,1523.72
11760,19138,4,427.02,1708.08
47878,44739,2,3498.93,6997.86
4648,36501,3,7884.54,23653.62
5794,34593,1,218.73,218.73
21722,19476,5,2411.68,12058.4
31956,6804,2,1617.17,3234.34
13667,21250,1,1334.26,1334.26
30822,24102,4,55.66,222.64
12300,44133,1,1237.19,1237.19
13497,2491,1,160.13,160.13
23143,7262,1,1467.46,1467.46
12788,39314,4,1694.22,6776.88
15266,17039,1,423.39,423.39
47036,39875,1,456.57,456.57
10780,19996,3,37006.8,111020.4
39872,16155,4,924.69,3698.76
17831,40742,1,248.37,248.37
14635,49023,4,3620.19,14480.76
3579,29984,5,7653.12,38265.6
22602,11199,2,231.95,463.9
7304,3327,2,35850.35,71700.7
14597,47402,3,10820.48,32461.44
10950,36274,3,6723.48,20170.44
24155,48403,1,104.34,104.34
39347,1478,3,115.28,345.84
14150,43676,1,32749.53,32749.53
33710,25832,5,66.62,333.1
24923,45167,4,8712.65,34850.6
3936,20399,4,1562.71,6250.84
48927,26649,5,160.16,800.8
37880,15466,4,1918.19,7672.76
28075,9648,5,17288.51,86442.55
29201,17206,5,189.27,946.35
34603,8428,1,14275.12,14275.12
28457,39650,3,4469,13407
25462,340,5,131.39,656.95
36402,2708,5,1228.88,6144.4
41502,36638,1,47716.64,47716.64
16639,28548,2,2119.72,4239.44
31413,37725,5,7071.61,35358.05
39041,43208,3,3122.6,9367.8
46173,15111,5,14844.05,74220.25
14965,46337,2,1139.76,2279.52
38518,41270,3,701.46,2104.38
28397,24378,5,9557.28,47786.4
23002,45791,1,10014.17,10014.17
18484,8205,1,105.67,105.67
42682,18139,1,26467.67,26467.67
27096,43759,2,197.96,395.92
25365,28453,1,347,347
31972,8048,2,42561.49,85122.98
43969,28685,5,1510.3,7551.5
47273,44368,1,19679.94,19679.94
14098,32719,1,4746.4,4746.4
14885,27953,1,14481.34,14481.34
24060,16673,3,168.33,504.99
27168,13753,3,24826.13,74478.39
25417,27322,2,336.29,672.58
16046,43829,5,191.47,957.35
22043,26732,1,173.29,173.29
27013,42066,3,423.78,1271.34
12290,47491,4,12179.37,48717.48
37454,10964,2,189.09,378.18
6771,37518,1,1752.35,1752.35
48116,15316,1,272.82,272.82
1397,44119,5,4981.06,24905.3
1890,47152,2,43387.19,86774.38
2871,24575,5,20301.35,101506.75
7573,44236,3,7567.25,22701.75
23550,44978,4,12550.67,50202.68
19414,22818,4,311.33,1245.32
46304,5635,3,764.48,2293.44
25163,31898,1,3358.41,3358.41
47152,46250,4,49.33,197.32
44601,19561,3,14575.53,43726.59
44732,288,4,11643.23,46572.92
33760,27094,2,10918.01,21836.02
9753,36469,4,7784.88,31139.52
409,5784,1,224.13,224.13
21903,22962,3,7362.67,22088.01
43112,10794,4,9619.49,38477.96
47286,1403,5,18790.38,93951.9
15575,28892,4,1820.53,7282.12
35838,46620,5,7176.4,35882
41151,37786,2,5685.18,11370.36
46450,25936,2,2389.81,4779.62
44908,12437,2,39735.58,79471.16
23802,41966,3,104.65,313.95
39784,32549,1,743.29,743.29
27338,1537,1,2074.96,2074.96
10913,3140,3,876.65,2629.95
21107,10741,4,2441.3,9765.2
29692,32905,1,1063.54,1063.54
34504,12426,3,668.21,2004.63
13563,25807,5,2918.01,14590.05
38625,31420,5,1038.06,5190.3
3947,7948,1,21801.58,21801.58
36470,15352,3,89.63,268.89
49395,16809,4,241.4,965.6
11194,28229,4,36949.04,147796.16
26921,20731,2,160.27,320.54
28383,49567,5,575.08,2875.4
40023,22410,3,17235.03,51705.09
29994,31512,5,4898.96,24494.8
38267,18778,5,25065.73,125328.65
2094,27949,1,820.35,820.35
25895,42067,3,1751.82,5255.46
13047,17737,4,370.22,1480.88
8926,41677,3,401.96,1205.88
37717,31855,1,38006.49,38006.49
2031,24848,5,11244.31,56221.55
33795,25228,3,441.6,1324.8
40462,30235,5,3794.15,18970.75
19220,10545,2,5384.7,10769.4
32255,1340,1,2051.73,2051.73
22696,31559,4,18658.43,74633.72
28065,44702,3,6063.84,18191.52
26408,26868,1,7428.02,7428.02
1389,43302,5,1152.37,5761.85
15021,10546,3,2957.16,8871.48
47309,44538,2,1873.98,3747.96
22893,18091,4,481.81,1927.24
15664,229,3,348.28,1044.84
35571,3450,2,154.92,309.84
7792,26086,4,17152.08,68608.32
15948,34566,3,34162.62,102487.86
31633,6840,1,2283.65,2283.65
1716,17650,3,44219.32,132657.96
49606,14381,1,14680.47,14680.47
4570,5404,2,3025.79,6051.58
16754,35255,1,194.5,194.5
20970,28923,1,615.45,615.45
4858,34051,3,14435.91,43307.73
17107,14844,4,40139.52,160558.08
26923,34417,4,1341.28,5365.12
19797,28153,3,23413.85,70241.55
15845,34819,5,7424.06,37120.3
35115,4971,2,27.47,54.94
13127,34688,2,175.85,351.7
44159,2105,2,585.05,1170.1
25198,20429,3,1863.55,5590.65
13071,1033,5,109.6,548
2611,19047,4,462.94,1851.76
31368,14215,2,2588,5176
39239,3481,3,10064.72,30194.16
47656,44261,4,9377.14,37508.56
5657,18823,3,124.19,372.57
29600,24169,3,13108.69,39326.07
3984,34625,5,115.75,578.75
37016,28787,2,533.91,1067.82
7416,18659,4,6085.28,24341.12
19191,31320,4,6384.93,25539.72
45555,9911,5,419.56,2097.8
44154,49268,1,1772.09,1772.09
11686,44085,2,791.32,1582.64
42870,30581,5,1699.49,8497.45
7795,33836,2,5581.49,11162.98
1890,8108,1,184.11,184.11
27356,40955,1,737.57,737.57
5052,28067,1,10309.31,10309.31
41349,21493,3,18819.84,56459.52
19375,24230,4,25552.99,102211.96
21278,30281,1,352.51,352.51
2813,2146,2,844.38,1688.76
33820,4011,2,2680.45,5360.9
47371,27348,3,1569.5,4708.5
27114,31712,1,658.24,658.24
35795,46995,4,19090.04,76360.16
18105,5905,2,27848.5,55697
12373,4854,5,1471.82,7359.1
27656,22022,2,1245.88,2491.76
17649,14961,4,7.56,30.24
44661,20132,4,258.84,1035.36
4328,1878,1,23875.34,23875.34
45012,40069,3,16421.73,49265.19
17203,2735,5,5303.44,26517.2
218,42878,3,31776.58,95329.74
17105,7323,1,551.48,551.48
6710,27697,5,8017.57,40087.85
35642,14667,1,26110.89,26110.89
24554,33292,3,42398.16,127194.48
35099,21150,5,140.78,703.9
37603,40952,3,2762.05,8286.15
7526,19623,1,46525.69,46525.69
43656,23803,5,3848.94,19244.7
18418,27486,2,3179.65,6359.3
35808,16075,5,5139.2,25696
40113,2192,3,158.96,476.88
13130,29392,2,15623.11,31246.22
28109,14608,1,15724.26,15724.26
22866,6283,3,1991.69,5975.07
42096,10509,3,5014.32,15042.96
16824,8697,4,28079.73,112318.92
17727,14262,5,6227.31,31136.55
43135,38011,3,36813.27,110439.81
8659,49345,5,3086.36,15431.8
7747,48054,1,176.47,176.47
48628,18150,3,438.25,1314.75
19502,14068,1,89.38,89.38
43681,36850,1,91.87,91.87
25623,4816,2,16207.16,32414.32
40690,37966,5,414.04,2070.2
36455,22187,4,2433.61,9734.44
22998,37074,4,198.06,792.24
22456,34533,1,22561.19,22561.19
27915,23194,1,426.27,426.27
42499,7453,3,158.33,474.99
21579,309,1,42117.58,42117.58
45405,37027,4,23278.64,93114.56
8712,13558,2,103.99,207.98
6734,27669,5,8482.46,42412.3
29783,37989,3,401.66,1204.98
37038,15574,4,15636.3,62545.2
46410,29303,4,5670.5,22682
36785,27945,1,48024.13,48024.13
12836,43892,1,8.78,8.78
9381,24226,1,13661.19,13661.19
47283,33362,4,4748.56,18994.24
19194,15155,5,32703.33,163516.65
11809,776,5,4704.3,23521.5
47561,24183,2,10355.19,20710.38
43176,25717,3,20288.86,60866.58
42479,47645,2,2445.5,4891
47266,23684,4,13.16,52.64
9935,1800,1,12436.99,12436.99
30221,39742,4,311.36,1245.44
10555,19663,3,23962.8,71888.4
5841,19089,4,18.45,73.8
27709,29747,3,1016.54,3049.62
47507,19144,3,16784.64,50353.92
43326,13038,1,27690.75,27690.75
37212,27051,5,3762.74,18813.7
32325,8982,5,1501.69,7508.45
38718,32910,1,520.93,520.93
33288,11221,5,14480.66,72403.3
46274,28365,3,69.2,207.6
14996,949,1,9658.14,9658.14
27488,13832,2,4022.06,8044.12
47108,39497,2,161.51,323.02
17651,9467,3,6605.3,19815.9
36689,5623,2,111.76,223.52
26734,31536,3,8145.38,24436.14
11383,6017,2,5448.88,10897.76
44111,18537,1,286.9,286.9
671,4417,1,1735.11,1735.11
944,12032,1,2801.05,2801.05
8462,25714,3,1429.74,4289.22
15490,45220,1,4138.14,4138.14
31875,36536,5,20079.87,100399.35
1997,30740,2,28670.03,57340.06
6801,27359,1,1513.79,1513.79
3687,8557,4,2842.34,11369.36
924,12883,4,6774.58,27098.32
36901,15998,3,2056.44,6169.32
12982,29934,1,5030.62,5030.62
8664,33871,1,3115.58,3115.58
49942,1821,5,140.54,702.7
9598,510,4,16717.27,66869.08
31271,38368,2,27263.26,54526.52
22008,14412,3,49709.03,149127.09
28154,22117,1,181.56,181.56
48786,37060,1,14913.78,14913.78
2043,13092,4,2670.76,10683.04
35357,35319,1,5563.3,5563.3
36581,33031,2,11205.21,22410.42
20974,40182,3,130.37,391.11
6642,24823,1,578.9,578.9
33046,14034,2,136.71,273.42
13820,2893,1,23747.5,23747.5
17291,3028,1,1912.79,1912.79
43168,12434,2,161.5,323
11457,233,4,9391.68,37566.72
8476,12752,4,21.43,85.72
8586,18245,1,12.67,12.67
33016,26147,5,596.83,2984.15
45815,36898,1,1420.16,1420.16
32082,24688,4,11610.97,46443.88
19077,29163,3,824.31,2472.93
43003,19413,2,22174.52,44349.04
32894,16301,5,23626.17,118130.85
43528,36231,2,1782.71,3565.42
12296,5486,1,76.47,76.47
9208,9398,3,15276.14,45828.42
42077,11244,3,39114.64,117343.92
35688,43862,2,2203.3,4406.6
40172,44597,2,13916.22,27832.44
30670,45521,5,26288.04,131440.2
45808,20965,4,728.17,2912.68
18910,37500,5,18097.4,90487
6398,986,5,13.06,65.3
29414,6646,5,20014.04,100070.2
41031,17798,4,48.34,193.36
44135,7244,1,22043.33,22043.33
46918,39240,5,23078.75,115393.75
18480,4576,2,2103.04,4206.08
15270,18796,2,27750.72,55501.44
41038,8661,3,199.3,597.9
21888,18258,5,1072.29,5361.45
13841,47703,2,2638.6,5277.2
22211,7756,3,245.13,735.39
11165,9672,5,456.87,2284.35
29451,18358,4,27.23,108.92
47936,47903,3,36347.68,109043.04
24352,8608,4,2054.05,8216.2
6891,47160,3,311.25,933.75
29452,23865,4,11428.53,45714.12
34481,11357,2,650.51,1301.02
14744,40820,4,22402.46,89609.84
33679,1825,3,4074.63,12223.89
5390,28107,1,49822.58,49822.58
34940,49731,3,34594.41,103783.23
33480,16384,5,1000.94,5004.7
25931,23176,1,42211.36,42211.36
37342,40636,5,20418.99,102094.95
7183,27336,2,2889.89,5779.78
4903,46411,5,19776.32,98881.6
43609,2445,3,4892.48,14677.44
36960,23367,4,5690.23,22760.92
17746,30471,1,329.68,329.68
33504,22416,4,472.93,1891.72
13553,20289,3,387.77,1163.31
41972,3041,3,12036.92,36110.76
1222,4673,1,23.69,23.69
37275,29720,1,445.23,445.23
35726,767,1,1740.75,1740.75
12008,21883,5,2405.7,12028.5
694,39843,4,20881.9,83527.6
28656,36448,3,1522.98,4568.94
46936,18855,5,225.5,1127.5
29978,34663,5,19984.4,99922
41763,29500,5,16469.39,82346.95
38211,48599,3,2786.57,8359.71
33818,4550,3,78.02,234.06
546,18531,3,134.23,402.69
34835,37197,2,2603.37,5206.74
4548,29886,2,19583.57,39167.14
27317,37757,2,9650.28,19300.56
49954,22674,2,9058.01,18116.02
2839,7544,1,461.7,461.7
39200,22636,3,20146.36,60439.08
16054,90,3,20516.21,61548.63
26781,4119,4,1209.13,4836.52
46269,20070,3,22111.17,66333.51
39163,41929,5,463.42,2317.1
19817,12737,3,1782.28,5346.84
10940,41996,4,18684.63,74738.52
26076,37492,3,280.22,840.66
33978,4716,4,20681.78,82727.12
3766,40498,3,983.02,2949.06
39855,3324,5,1817.13,9085.65
45999,15612,5,2099.96,10499.8
14134,9296,4,24179.83,96719.32
33699,38840,1,22000.02,22000.02
4556,8190,5,650,3250
47505,47306,4,57.29,229.16
48560,37735,4,96.13,384.52
23211,15349,1,1887.06,1887.06
19307,15165,1,2018.34,2018.34
12690,37287,2,21174.31,42348.62
34374,41998,3,53.3,159.9
31683,11606,1,3228.37,3228.37
20547,28839,4,6745.39,26981.56
37833,15010,5,101.65,508.25
22449,41270,2,701.46,1402.92
